id	url	text	label	unique
vk20150622_56_4_id56619509_4225	http://vk.com/wall56619509_4225	"вопрос на миллион последних недель:
насколько мазохистом нужно быть, чтобы добровольно поступить в мед?"	author	True
vk20150102_65_0_id6571841_316	http://vk.com/wall6571841_316	Тихвин встретил Новый 2015 год бегом	citation	True
vk20150620_57_1_id57042182_13380	http://vk.com/wall57042182_13380	Сказ о том, как Валентин Сергеевич готовится ко встрече с Сошниковым Дмитрием Валерьевичем)	author	True
vk20141214_19_1_id195061693_2721	http://vk.com/wall195061693_2721	"Новая композиция, а название ее ""Брошь"".
Автор - Маньи Гатьи. Используется для оформления столов, в том числе и свадебных. Поместила в корзинку и она преобрела букетный жанр."	author	True
vk20140901_13_0_id13614844_65036	http://vk.com/wall13614844_65036	"Наш двор опять необитаем,
И в землю проросли дома,
Метель их снегом заметает -
Опять зима...."	poem	True
vk20150303_71_5_id71534229_4056	http://vk.com/wall71534229_4056	Не ужели Форсаж 7 скоро и в прокате в кинотеатрах с 9 апреля)))	author	True
vk20150211_48_4_id4874020_5691	http://vk.com/wall4874020_5691	ОСТОРОЖНО!!!! РАЗВОД!!!! ФОТОГРАФ ПРОСИТ ОПЛАТИТЬ СТУДИЮ И ВИЗАЖИСТА, ФОТО НЕ ОТДАЕТ И НЕ ОБРАБАТЫВАЕТ!!!! http://bit.ly/1Mak4aX	author	True
vk20160318_42_3_id42704024_5103	http://vk.com/wall42704024_5103	Братан, отведал этот мощный и очень вкусный бургер! #twins #bbqbar #Пенза #СтудПрофкомПГУАС @ Bbq Bar	author	True
vk20160303_65_1_id6550576_3119	http://vk.com/wall6550576_3119	"Примерно 2,5 года назад муж купил мне этот цветочек. Он был маленьким, невзрачным, но зато был весь усыпан красивыми белыми цветами- покрывальцами, окутывающими ножку с пыльцой. Его научное название - спатифиллум, в народе же его зовут просто ""Женское счастье"". Есть поверье, что женщинам оно приносит семейное счастье, гармонию, радость и даже помогает отчаявшимся женщинам  забеременеть.
Потом этот цветок у меня долго не цвел и лишь наращивал листовую массу (листья у него тоже очень красивы!), но в последний год цветы стали появляться один за одним. Сначала он дал цветок, когда я узнала о своей беременности, потом он начал ""встречать"" меня  из поездок, когда я возвращалась домой из дальних мест. Каждый раз, приезжая домой, я видела белый бутон - и, думаю, это неслучайно.
И вот недавно он опять расцвел и радует меня, словно невеста в белом платье. Очень люблю его и советую приобрести тем, у кого его нет:)"	author	True
vk20150304_56_4_id56240702_8200	http://vk.com/wall56240702_8200	"Ровно год...
Время слишком быстро летит...
Кажется, что еще вчера мы сидели и ели креветки, ты хотела холодного пива и тебе снилось что ты куришь!))) Но врач запрещал это!

Тебя не стало как год. Сердце в дребезги! 
И ни кто не сможет его собрать...

Тебя очень не хватает, моя любимая мама!!!"	author	True
vk20150127_93_1_id93479990_7123	http://vk.com/wall93479990_7123	Задрали и те и те ,все подвергают гибели мирных жителей!	author	True
vk20160214_34_0_id345137109_679	http://vk.com/wall345137109_679	не суй свой нос в кульковский пылесос	author	True
vk20150220_53_6_id53148320_905	http://vk.com/wall53148320_905	"Банк Времени ""Добробанк"" в Херсоне."	link_header	True
vk20150625_92_8_id92298393_30565	http://vk.com/wall92298393_30565	"..Я не шукаю фраз в якi повiриш ти ..
.. Дай нам останнiй шанс ..або дозволь пiти .."	foreign	True
vk20141017_58_0_id58097561_269	http://vk.com/wall58097561_269	4 - Быть месте, даже в самые тяжелые минуты	author	True
vk20160217_58_0_id58824937_2393	http://vk.com/wall58824937_2393	Я свою миссию выполнил. Теперь можно и на покой.	author	True
vk20141114_11_1_id110757631_395	http://vk.com/wall110757631_395	Больно... Хочется плакать и кричать от этой боли... Как..как пережить эту ночь?!	author	True
vk20150302_98_8_id984076_5531	http://vk.com/wall984076_5531	"эх, решила новости сегодня почитать - все про Немцова. В контакт зашла - всюду платье обсуждают. Знакомый художник подсел на политику. Любимый - на теорию про-английского заговора... Скукота.
. Вот, интересный принт, попался. Внимательней смотрите, улыбайтесь и... приятных новостей!"	author	True
vk20150812_32_0_id32837384_2917	http://vk.com/wall32837384_2917	"Моя рыбка�☺️�ножки грели)
Вот и я на фото)))"	author	True
vk20150207_92_3_id9267604_1319	http://vk.com/wall9267604_1319	Еще немного моря ...и меня в нем)))	author	True
vk20150619_59_3_id59758303_1570	http://vk.com/wall59758303_1570	"#Repost @gibratty_angimeler
・・・
«Жәннаттың «Раййан» атты қақпасы бар. Ол қақпадан ораза тұтқандардан басқа ешкім кірмейді. Бір жаршы қиямет күні: «Ораза ұстағандар қайда?» деп жар салады. Оразашылар тұрып сол қақпадан кіреді. Олар кіріп болған соң ол жабылады, одан басқа ешкім кірмейді» (Имам Бұхари, Имам Мүслім)
__________________________
#ҒӘ ""Білгенге маржан"" ⬇️Оқи жүріңіз бізді▶️ @GIBRATTY_ANGIMELER"	autogen foreign	True
vk20150624_83_2_id8302892_16761	http://vk.com/wall8302892_16761	в отличный барбершоп нужен такой же мастер!	advertising	True
vk20140825_27_1_id27208726_2415	http://vk.com/wall27208726_2415	ушел нах в запой на недельку меня не для кого нет!!!	author	True
vk20151206_58_0_id58736373_5846	http://vk.com/wall58736373_5846	"Спасибо за классно проведенное время моим любимым девочкам @viktoriyayurkovskaya и @a.slvv �я вас ❤️❤️❤️�� @ Ледовый Дворец ""Консоль - спорт"""	author	True
vk20150316_82_1_id82841011_9663	http://vk.com/wall82841011_9663	окей, если на личном не выходит [странно, когда был глуп, знакомился, а сейчас даже на приветствие не отвечают], буду практиковать астрал. и не нужно мне говорить, что это якобы самосовершенствование. чушь. астрал для исполнения желаний	author	True
vk20150614_44_3_id4407532_10874	http://vk.com/wall4407532_10874	"А ещё есть такие чудесные друзья... С которыми можно часами разговаривать взахлёб и всегда на новые темы. Это друзья, к которым испытываешь особую нежность. 
Это друзья, чьи советы всегда к месту, и кто совершенно бесценен среди всех остальных бесценных друзей. ❤
 :)"	author	True
vk20150615_98_6_id981872_1829	http://vk.com/wall981872_1829	Пришли посмотреть на дворовый футбол в исполнении нашей сборной.. Большего не ожидал� @ Открытие Арена	author	True
vk20150806_99_1_id99400_4276	http://vk.com/wall99400_4276	Пришла в свой zero spot. Синхронизировалась, обнулилась. Завтра начнется новый отсчет   @ Вепсляндия	author	True
vk20141123_46_0_id469901_7553	http://vk.com/wall469901_7553	29 сего месяца в джао да. надо постараться, пасаны. надо.	author	True
vk20150919_33_2_id33602317_7194	http://vk.com/wall33602317_7194	Ну и пусть я здесь хомяк, зато Андрюшка ништяк� #йоу #25/17 #головачтобыдуматьногичтобыходить #почемунеспишь	author	True
vk20150306_48_0_id4887390_1618	http://vk.com/wall4887390_1618	В воскресенье, 15 марта 2015 года, в 15:00  состоится очередной, десятый творческий вечер вашего покорного слуги в музее Шолом-Алейхема (г. Киев, ул. Красноармейская, 5). Вход свободный! Всех, кому я ещё могу принести радость своим творчеством, сердечно приглашаю!	author advertising	True
vk20151230_82_1_id82970044_21893	http://vk.com/wall82970044_21893	Моххамед Али VS дети! Отлично!	author	True
vk20150827_15_2_id152864133_60122	http://vk.com/wall152864133_60122	в 1822г  он  передал   выборг  финляндии...он  хотел  польше ,-  отдать  земли  украины и  белоруссии.....редкостный   балбес..в  1940г   ссср  вернул  выборг  ценой  жизни  100 тыс. солдат	author	True
vk20150625_79_3_id798555_4784	http://vk.com/wall798555_4784	55! ПЯТЬДЕСЯТ ПЯТЬ минут ожидания на холде Трансаэро, чтобы за 30 секунд поправить дату рождения в билете! #люблюUN	author	True
vk20141212_66_0_id6646372_23304	http://vk.com/wall6646372_23304	"Пересматриваю 6 сезон ""Смолвилля"" спустя 6 лет. Осенью 2008 у меня еще не было фетишей на капюшоны, а вот перс сам по себе нравился. Кларк - святоша, а этот свободоборец-Робин Гуд, может и украсть,и убить если надо, и в депроесняках ужирается. По мне короче! Щас пересматриваю и думаю ""реально охуенен"". Лучше, чем в новом сериале про этого же героя. Лоис назойливая дура, раньше не так бесила, а после осознания назойливости как одного из самых галимых качеств - стала сильнее, внешне актриса норм. 
А так комиксы ващще не мое. Маги рулят, супергерои УГ!
Пожалуй, надо будет вывести его из состава второстепенных непродуманных, если не в альфы, то в бэты."	author	True
vk20150402_61_2_id61572561_2934	http://vk.com/wall61572561_2934	Нам сегодня год��1⃣�� хоть у меня сегодня ужасный день выдался, но этот человек может всегда меня успокоить� и поддержать � обычно у нас я отвечаю за праздники и веселье, но сегодня меня удивляет он� и когда задували свечку на торте, его желанием было, чтоб в следующий раз была цифра 2⃣❤️ #mylove #мывместе #ужегод ❤️	author	True
vk20160215_43_2_id4362912_4685	http://vk.com/wall4362912_4685	"Сегодня воздух удивительно пахнет весной!  А за весной будет и лето!  Мне сегодня захотелось приблизить теплые деньки и полакомиться фруктами! 
��❤ 
Любви и доброты вам,  друзья мои!"	author	True
vk20151114_98_1_id98108252_1897	http://vk.com/wall98108252_1897	Ребята! РЕПОСТИМ!! Это очень очень важно! Стратегия страны - Главное дети. Дети наше будущее, будущее страны. Каждый ребенок это будущий строитель, учитель, врач, продавец, рабочий, мэр, директор и пр. На нас лежит ответственность за наших детей, за их воспитание.  И от того какая будет культура у нашего народа на прямую зависит наше благополучие и наших потомков. Не оставайтесь в стороне! Распространяйте правду!	author	True
vk20151225_84_0_id8403012_1224	http://vk.com/wall8403012_1224	"Следующим шагом будет введение в уголовный кодекс ""валютной"" статьи?"	author	True
vk20150110_15_1_id159868506_1897	http://vk.com/wall159868506_1897	Мика я соскучился по тебе и мне тебя не хватает очень...по скорей приедь..	author	True
vk20150222_43_6_id4363193_3725	http://vk.com/wall4363193_3725	Как же круто � Павел Петель и я	author	True
vk20160208_45_2_id45143592_3516	http://vk.com/wall45143592_3516	Крепость: щитом и мечом / 2015 / РУ / HDRip	autogen	True
vk20140926_73_0_id734432_3005	http://vk.com/wall734432_3005	Всем пассионарности и спать!	author	True
vk20150626_92_6_id92113869_4926	http://vk.com/wall92113869_4926	Спокойной ночки ���, поспать и поваляться мы лююююбим ��! #Бусик #Бусинка #Буся	author	True
vk20150617_97_1_id97326986_2570	http://vk.com/wall97326986_2570	Каждая моя ночь так и проходит. Но потом в 6 утра засыпаю. Канечноже после 3 часовой игры в GTAV	author	True
vk20140912_98_0_id98626233_6023	http://vk.com/wall98626233_6023	Нам однозначно нельзя ходить в магазины игрушек...	author	True
vk20150302_68_2_id68963144_3758	http://vk.com/wall68963144_3758	Перебороть себя стоило огромных усилий и вуаля! Ну, в общем, как-то так.  @ Мухин дом	author	True
vk20140820_36_1_id36668524_2115	http://vk.com/wall36668524_2115	"В сотню киловатт 
Назревает ссора.
Да, я виноват,
Да, я и не спорю!
Да, я погулял,
Да, почти неделю!
Я же не со зла..
Так уж вышло дело!
Да, вонюч, немыт
И зарос щетиной,
И башка болит
От паров тех винных.
Ох, сошлись края -
Назревают грозы!
Но, девочка моя!
Это ж несерьезно!

  Это все фигня!
  Это несерьезно!

Вижу на тебя
Набегают тучи,
Девочка моя,
Я и так измучен!
Громкий голос твой
Саблей режет уши..
Тут уж вой, не вой
Я почти оглушен!
Я почти распят!
Я почти растоптан!
Девочка моя,
Ты одна как толпы!
Ох, глаза таят
В уголочках слезы..
Но, девочка моя,
Это ж несерьезно!

   Это все фигня!
   Это несерьезно!"	poem	True
vk20150814_14_3_id146430293_4161	http://vk.com/wall146430293_4161	Вот и отпуск заканчивается, проводила сегодня своих роднулек! Отдыхали две недели! Очень мало для совместного отдыха. Люблю вас! Жду скорой встречи!	author	True
vk20150225_87_4_id874447_3624	http://vk.com/wall874447_3624	как порой маленькому чуду всего-то и надо,просто покушать..))))	author	True
vk20150211_76_1_id76826931_60063	http://vk.com/wall76826931_60063	"никто не хочет в крокодила сыграть?

это приложение в вк :)"	author	True
vk20160227_58_5_id5852161_5831	http://vk.com/wall5852161_5831	Люди, которые у меня не в друзьях!!!!Прекратите ВОРОВАТЬ мои личные фотографии и постить у себя на странице,ещё раз и в черный список !!!!!!	author	True
vk20151107_15_0_id153081950_1674	http://vk.com/wall153081950_1674	Просто маленькое пушистое чёрное чудо,  которое я замимимишкала в офисе� ищем для малыша новую семью ���	author	True
vk20141123_81_1_id811186_6213	http://vk.com/wall811186_6213	Дорогой дневничок! Я снова поставила брекеты на пару месяцев, мы переехали в очень мимими квартиру и вообще у нас все хорошо ) #новоселье #поём #счастье	author	True
vk20141101_23_1_id234916371_2678	http://vk.com/wall234916371_2678	..31 октября. Я и Масяня в Рок-н-рольном поезде � рАбота, любимая рАбота))	author	True
vk20151111_24_0_id246133002_230	http://vk.com/wall246133002_230	Давайте любить бога в людях, а не в церкви.	author	True
vk20150220_48_4_id4862247_2654	http://vk.com/wall4862247_2654	"И тут я понял, что не обойтись мне без авто из серии бмв в моей жизни. 
"	author	True
vk20150313_43_0_id437177_4256	http://vk.com/wall437177_4256	"А начало дня было таким))) ....и...да-да,я наконец-то побывалв в макдоналдсе)))))),сто лет не была там)))))прямсобытие)))))
#макдоналдс#мызаздоровуюпищу)))#иногдаможнопозволить))))
#моякнопа#спимнаходу @ где-то в Спб"	author	True
vk20150130_98_1_id98146391_3121	http://vk.com/wall98146391_3121	смерть всего лишь транспорт для перемещений  в другую реальность	author	True
vk20141111_33_2_id33577242_839	http://vk.com/wall33577242_839	вот такая  новогодняя  буковка отправляется  в Приморско_ахтарск http://instagram.com/p/vO1H0AHNuJ/	author	True
vk20150226_49_4_id49437744_1431	http://vk.com/wall49437744_1431	"Муж меня ругает, а я не могу сходить в магазин и не купить очередные машинки детям .. #followme#russia#moscow#selfie#girl#instagram#instagirl#twinsmum#twinsmom#мамадвойни @ ТЦ ""Александр-лэнд"""	author	True
vk20150813_15_0_id150793393_3265	http://vk.com/wall150793393_3265	"Чёрный свет... Блестит...
Глоток, ещё глоток, вдыхая дым я отезжаю навсегда
В тот мир где транс и милитария, по венам ранят моё сердце.
Запах яда и крови... абсентина,вкус душит меня.
Янтарный свет, он фиолетов, я вижу пустоту и одиночество...
Своих побед, зеркально-ледянных, лучистых-верных...вредных?!
И вот я уже приближен к могиле. Я наблюдаю со стороны...
Странный холод, пронизывает до костей, озябшие руки мой."	author	True
vk20150808_32_0_id3251221_3089	http://vk.com/wall3251221_3089	В межсезонье танцорам живется непросто � цветной бульвар, под живые ��� �	author	True
vk20150208_31_6_id31368192_958	http://vk.com/wall31368192_958	Ещё раз - книжный шкаф, халява, самовывоз. Отдам даром, в нормальном состоянии. Подробности в л/с. Так как поставлена уже новая мебель, шкаф уже реально мешает жить :) выбрасывать жалко, знаю что кому-то может пригодиться :)	advertising author	True
vk20150209_83_5_id83783808_16117	http://vk.com/wall83783808_16117	"Открою крышку черного рояля, 
По клавишам рукою проведу...
И звуками его я затмеваю
Ту смутную, но сильную тоску. 

Закрою на замок я двери,
И сумерки сгущаются во тьме. 
Та музыка весеннею капели
Как будто бы привиделась во сне. 

И на столе у дивного рояля
Лежат помятые и равные листы.
На них когда то музыку писали
И наполняли красками холсты.

Я проведу рукою по роялю,
По гладкому творцу прекрасных чар. 
Творцу, который наполняет
Теплом твой мир и преподносит дар. 

Я посмотрю в окно - мне станет легче
На фоне музыки, что слушаешь душой. 
Я посмотрю в окно - обиды станут мельче
И сердце обретет себе покой. 

Открою крышку черного рояля
И одиночество, что связывает нас
Затмит та музыка, что он рождает
И боль, что чувствую сейчас..."	poem	True
vk20150627_74_3_id74284165_18675	http://vk.com/wall74284165_18675	2015-06-22_Дружина_севера.mp4	other	True
vk20150210_92_4_id923856_17819	http://vk.com/wall923856_17819	Меня рубит весь день, но в 11 сон убегает. Как с этим бороться?	author	True
vk20141220_32_0_id3245978_946	http://vk.com/wall3245978_946	Конкурент BMW X6 от Mercedes-Benz	citation	True
vk20151223_12_0_id122113445_1777	http://vk.com/wall122113445_1777	для в сміх	foreign	True
vk20150220_29_3_id293399964_2	http://vk.com/wall293399964_2	"3364 грн. в день БЕЗ ВЛОЖЕНИЙ!!!

Регистрация:3364 грн. в день БЕЗ ВЛОЖЕНИЙ!!!

Регистрация: https://zims.globus-inter.com"	advertising	True
vk20160129_44_1_id44523786_2489	http://vk.com/wall44523786_2489	В это воскресенье у меня дома будем играть в Ужас Аркхема. Желающие присоединяйтесь!	author	True
vk20150621_93_1_id936260_7782	http://vk.com/wall936260_7782	А как вы ходите по магазинам ?:)))Все зонтики были наши -:)))Туфли мы конечно купили, но наигрались с большей радостью ����� Люблю эту хитрулю и смешнулю ооооочень!!!!#люблюнемогу #семья #выбираемтуфли #бусинка  @ 1001 туфелька	author	True
vk20150217_45_2_id45784572_1796	http://vk.com/wall45784572_1796	"Принцеска моя с днем рождения�❤️�, знала бы ты как я тебя очень, очень сильно люблю� Желаю тебе много счастья, много любви, много радостей и здоровья.. В общем, желаю тебе меня�
Извини, за такое скромное, маленькое поздравление, выходные я тебя от души прям поздравлю, ибо мне просто нужно идти учить налоги �"	author	True
vk20150327_79_5_id7954886_6337	http://vk.com/wall7954886_6337	Что-то на меня грусть-печалька нашла нынче. Вот и решила себя побаловать кальмарчиками на гриле. А как Вы себя баловали сегодня?	author	True
vk20151216_69_0_id69441451_14473	http://vk.com/wall69441451_14473	"Ну наконец-то и мы добрались до сюда����
#на_улице_так_хорошо ❄❄� @ МЕГА Казань"	author	True
vk20150828_43_2_id43484870_625	http://vk.com/wall43484870_625	"...Эти п*доры доказали всё, что могли 
Кому-то евро, а кому-то рубли, журавли проплывали вдали 
Пока есть – коли...
...Х*й там, наша яхта вряд ли потонет 
Тлеет жизнь, садит поника, кило коки в плафоне 
Она стонет в наклоне, сжимая ладони 
Убирая дороги в агонии, пустив корни в вагоне...
...Объё*анным уйти на покой, 
Махнув близким рукой озябшей, сгореть под солнцем палящим 
Нах*й жить прошлым? Живи настоящим!!!...
(с) Раскольников"	poem	True
vk20150825_13_3_id137995559_1047	http://vk.com/wall137995559_1047	Посмотрите, просто ЧУДО МОТЯ! Вот так  наша Мотя любит чернику и бруснику. Чернику с куста.	author	True
vk20141120_82_1_id82187515_11935	http://vk.com/wall82187515_11935	"В наше время мы слишком далеко
ушли от правильного понимания
того, как устроен мир и что является
смыслом жизни человека. 
 Сегодня это губит наши Души, завтра, приведёт к гибели всей Цивилизации."	author	True
vk20150831_63_1_id6338969_13703	http://vk.com/wall6338969_13703	"Ну что ж, впереди ещё один день лета и наступает любимое время года. Осень. �
Для кого-то это время хандры, обострения шизофрении. Но она по-своему прекрасна... �"	author	True
vk20160227_75_1_id75238860_2696	http://vk.com/wall75238860_2696	Цветы и бла бла бла...���	author	True
vk20150807_84_4_id84635004_773	http://vk.com/wall84635004_773	Выду в окно этажа...	author	True
vk20150228_26_2_id263464805_357	http://vk.com/wall263464805_357	Я маленькая))) как же было круто в детстве...поел-молодец! Поспал-молодец!	author	True
vk20151229_90_1_id9066313_959	http://vk.com/wall9066313_959	А вы когда нибудь задумывались зачем нам даются дети??? Я частенько!!! Никогда ничего не бывает случайно, как бы нам не казалось... Сын, это сын!!! Но когда у тебя рождается дочь ( особенно в осознанном возрасте) ты начинаешь пересматривать свою манеру воспитания!!!!! Как же я хочу залюбить ее так, чтоб ей хватило этого запаса на всю жизнь!!!! Как же я хочу уберечь ее от всех невзгод!!!! Моя вся... До кончиков пальцев... Будь счастлива моя девочка! Нам сегодня 2!!!	author	True
vk20150101_59_0_id59691916_5405	http://vk.com/wall59691916_5405	"Дорогой Санта,хочу на новый год не много,не мало.Кароч такое дело убей всех показушников,а так же Бибера,Селенку,та всех кто поет попсу,но смеет показывать Козу.Убей придурков которые говорят тип ""рок -дерьмо""Даже не послушав ни разу.Пристрели людей которые просто ненавидят рок.Верни хороших людей которых забрали небеса:Митча,Кобейна,Цоя и много других..Это год козы- год рока.А еще я хочу что бы Адам вернулся к Грейсам .
Да и запомни Санта:у не люблю конфет с черносливом.
И был плохим  мальчиком .
И буду таким навсегда.
И верни мне моего оленя:3

P.s Pasha."	author	True
vk20150616_22_2_id2272993_3522	http://vk.com/wall2272993_3522	"Чувствую твою заботу, твою Любовь, чувствую как в танце касаешься меня...как голосом моим поешь...тебя в себе нахожу..тебя Благодарю! Милый, возлюбленный и родной... 
Ты не проявлен, и все же ты в Яви, в сердце каждого существа!"	author	True
vk20141213_38_0_id38592547_2952	http://vk.com/wall38592547_2952	Все предсказуемо, нужно немного открыть глаза пошире  и ты увидишь  все и возможности и не только, все что тебя так тревожило и беспокоило развеиться.Если нужно спросить не бойся спроси и поверь так намного легче жить и тебе и твоим окружающем, скажи правду тот кто тебя уважает и ценить обязательно тебя поймет и останется  с тобой. Скажи просто все ка есть без приукрашивания, ладно	author	True
vk20150302_23_4_id23800975_3610	http://vk.com/wall23800975_3610	гарри поттер и философская кружка	author	True
vk20150304b_29_1_id294800961_2	http://vk.com/wall294800961_2	"В канун Международного женского дня в МРДК «Юбилейный» г.Бирюч состоится праздничный концерт-поздравление «С любовью к женщине!»
Милые женщины!
 Наступает самый трогательный и долгожданный весенний праздник – день 8 марта! Кажется, сама природа оживает, ожидая этот день!
 Мы сердечно поздравляем Вас с этим праздником и приглашаем 6 марта в 13.00 на праздничный концерт!"	advertising	True
vk20150404_49_1_id49483311_892	http://vk.com/wall49483311_892	"Друззя, вы сегодня заметите что нет очередного воина от меня.
Да, я не успел до конца реализовать идею, по семейным обстоятельствам. 
А это значит, что в ближайшее время, появится не 1, сразу два новых воина!
Ну а пока вы ждете, а я рисую, покажу интересного польского парня, Jakubа Rozalskiego.
https://artstation.com/artist/jakubrozalski"	author	True
vk20150625_95_4_id9568432_5617	http://vk.com/wall9568432_5617	Как же хорошо на улице! Надеюсь, ТАКОЕ лето надолго) В Архангельске началась пора уличных театров,ура,куда-то можно сходить и что-то посмотреть)))) @ Набережная	author	True
vk20141218_23_0_id2326527_12571	http://vk.com/wall2326527_12571	Ребят прошу прощения за качество видио и за нецензурную лексику ( я просто слова подзабыла (	author	True
vk20150215_12_2_id122746701_3949	http://vk.com/wall122746701_3949	"Я очень люблю свою семью!))
У меня есть все.что нужно человеку чтоб он был счастлив!
Это семья,и у меня она есть!
Семья это замок в котором есть твои братья.сестра,мама,папа,тети,дяди.бабушки ,дедушки♥♥
Каждый член семьи любит своих родных по своему...может он и не показывает это и не говорит.но все равно он их любит в душе!
Во всех семьях есть раздоры.ссоры,недопонимая и прочее...но не один из семьи не даст в обиду своих родных!! какие они не были,вредные.гордые...но для нас они самые лучшие!♥
Я люблю каждого из своей семьи...без разницы кто что мне сделал,они мои и только.!!!Пусть это для вас звучит банально,но я люблю их и все!♥"	author	True
vk20141004_17_0_id178322154_1353	http://vk.com/wall178322154_1353	"Почему молодые нас так рано покидают,чем они это заслужили?
Семён мы не когда тебя не забудем,ты всегда будешь в наших сердцах.
Хороший был мальчишка без обидный.
Помним...Любим...Скорбим..."	author	True
vk20160318_13_2_id138319158_1950	http://vk.com/wall138319158_1950	Спасибо пацаны, в следущий раз точно 1 будем, а не 3 !!! #лицейfootballteamforever #застаруюшколу #обманулисудей	author	True
vk20150316_84_1_id8443467_4008	http://vk.com/wall8443467_4008	"You can die really fast in this life. Like a glitch.
________________________________________

Небольшой эксперимент с нойзом и подобной лабудой. Успешен ли или нет - решать уж точно не мне."	author	True
vk20150621_97_3_id97493908_9318	http://vk.com/wall97493908_9318	"Немного зелени и лета в мою ленту...

p.s.несмотря на странную московскую погоду("	author	True
vk20150622_25_4_id250152469_1688	http://vk.com/wall250152469_1688	Я рада что ты у меня есть.Ты мое счастье!И я ТЕБЯ ЛЮБЛЮ!:*	author	True
vk20150621_25_2_id2511121_1375	http://vk.com/wall2511121_1375	В этом доме снимали Загадочную историю Бенджамина Баттона #dinaraswildtrip #neworleans #curiouscaseofbenjaminbutton  @ Garden District, New Orleans	author	True
vk20141005_45_1_id45539992_5501	http://vk.com/wall45539992_5501	Съедить в универ БГУ Петровского - всё разнюхать в среду -четверг	author	True
vk20150916_51_0_id51282288_3425	http://vk.com/wall51282288_3425	"ПОТЕРЯЛСЯ!!!!
В сквере за обл администрацией сегодня кто то пускал салют .
Он испугал нашу собаку!!!!
ТАКСА 1-5 года кличка БОРТ 
Видели в районе пищевой академии в сторону первой станции большого фонтана 
ПОМОГИТЕ НАЙТИ!!!!!!!
https://vk.com/tov777
0936358909,0636020691"	author	True
vk20150619_94_5_id9425225_4314	http://vk.com/wall9425225_4314	Ребятки, кто идет на алые паруса? Напишите мне и давайте пересечемся все вместе ��	author	True
vk20160112_22_0_id2255002_2327	http://vk.com/wall2255002_2327	На работу сходила, в магазин сходила, ужин приготовила, посуду помыла, уроки проверила, всех накормила, намыла, уложила....а это не мудалалалала �� #вдуш #мамасупермэн #хочуобратновдетство #усталость #семерополавкам	author	True
vk20150208_45_6_id45833703_4799	http://vk.com/wall45833703_4799	Подивіться ці два інтерв'ю і самі робіть висновки.	foreign	True
vk20150304_97_1_id97885782_3010	http://vk.com/wall97885782_3010	И так я переживаю расставание с любимым человеком((дипрессия, давление уже четвёртый раз за день скакануло, сплошная кровь с носа(((	author	True
vk20150211_91_9_id914526_3273	http://vk.com/wall914526_3273	"Новая развлекалочка законченна;) стараюсь совершенствоваться...на будущее требуется воплощение некоторого стимпанковского настроения... Осталось придумать что, как и где...
#змеевик, #обседан, #уканит, #бисер_тохо, #чешский_бисер, #сутаж #сутажные_украшения  #браслет #краснозолотозеленое_настроение... @ Дом, Милый Дом"	author	True
vk20150207_22_4_id22433138_2064	http://vk.com/wall22433138_2064	"Друзья, кто писал насчет съемок на Тв и очень хотел поучаствовать - пишите. На это воскресенье ищу молодого человека модельной внешности. Будем снимать авторский проект  для телеканала ""Ю""))) подробнее в ЛС"	author advertising	True
vk20150206_42_5_id42087744_2719	http://vk.com/wall42087744_2719	Приспичило навести порядок в проводах на столе в 1:20. #РабочееМесто #Asus #CableManagement  @ Санкт-Петербург, Проспект Космонавтов	author	True
vk20150619_24_2_id24757486_9975	http://vk.com/wall24757486_9975	Блять,как же хочется уехать и не вернуться больше обратно никогда.	author	True
vk20160108_13_2_id13345160_2835	http://vk.com/wall13345160_2835	"А знаете что?как бы я не любила, раз ушел от нас с дочкой родной человек, что ж его осознанный выбор, он принял такое решение уйти к другой. Я не буду умолять вернуться, и не буду сама ломиться в его сердце настойчиво!Раз принял решение уйти, не собиралась держать и не держу!Да ё-маё!Жизнь то продолжается и я не отчаиваюсь что так вышло! В моем случае уместен глагол ""потерял"". Ну да ладно. Я очень благодарна Сашке, он насыщает мою жизнь веселыми моментами, радостными днями, не дает мне соскучиться))) Сегодня одна из офигительных встреч!Прогулка была на ура!!!"	author	True
vk20150902_51_2_id51301237_6101	http://vk.com/wall51301237_6101	"CAUSE IT IS ABOUT TO GO DOWN!
И нет, Шабец, мы не пойдем пить блайзуху, сорян :С"	author	True
vk20160313_29_1_id290546992_330	http://vk.com/wall290546992_330	Динамика в зарисовках Weisbuch Claude.	citation	True
vk20141202_95_0_id95435530_9054	http://vk.com/wall95435530_9054	"В Москве! 
Еду домой в метро уже с другим чувством, чем 3 недели назад."	author	True
vk20140829_98_1_id98579466_20447	http://vk.com/wall98579466_20447	"Россияни,россияни...что б вы здохли сука твари
Что б Москва ваша горела,Путин голый бегал слева
Что б Россия подорвалась
Что б нихуя там не осталось
Кто не любит Украину 
Наступил в поле на мину
Кто не любит украинцев 
Пошел в Крым ч-утопится
Что бы Путин,блять,собака
Здох,будучи ебучим в сраку
Что б его все засмеяли 
Хорошо в ебальник дали
Что б свое говно он ел
И перед смертью песню спел 
""Ще не вмерла Украині,і слава і воля..."""	poem	True
vk20150815_47_1_id47976559_215	http://vk.com/wall47976559_215	"А мы уже вовсю работаем над спецпроектом ""Наряд от звезды-3"". Имена звездных участников - пока секрет. Держим интригу. Старт проекта в сентябре! Пока лишь слегка намекну... ))) 
 #Отдохни   #Нарядотзвезды   #Backstage"	author	True
